Row,Column,Issue,Original,Fixed
7653,AnnualSalary,Outlier capped (winsor),289550.4,289133.0
7667,AnnualSalary,Outlier capped (winsor),335894.4,289133.0
7694,AnnualSalary,Outlier capped (winsor),331152.0,289133.0
7709,AnnualSalary,Outlier capped (winsor),330902.4,289133.0
7710,AnnualSalary,Outlier capped (winsor),336747.2,289133.0
7748,AnnualSalary,Outlier capped (winsor),334584.0,289133.0
7783,AnnualSalary,Outlier capped (winsor),289633.6,289133.0
7799,AnnualSalary,Outlier capped (winsor),339280.8,289133.0
7835,AnnualSalary,Outlier capped (winsor),336331.2,289133.0
7847,AnnualSalary,Outlier capped (winsor),331755.2,289133.0
7903,AnnualSalary,Outlier capped (winsor),338282.4,289133.0
7909,AnnualSalary,Outlier capped (winsor),339513.6,289133.0
7922,AnnualSalary,Outlier capped (winsor),330382.4,289133.0
7930,AnnualSalary,Outlier capped (winsor),331651.2,289133.0
7938,AnnualSalary,Outlier capped (winsor),335166.4,289133.0
7955,AnnualSalary,Outlier capped (winsor),335790.4,289133.0
7991,AnnualSalary,Outlier capped (winsor),335790.4,289133.0
8026,AnnualSalary,Outlier capped (winsor),330486.4,289133.0
8037,AnnualSalary,Outlier capped (winsor),333148.8,289133.0
8082,AnnualSalary,Outlier capped (winsor),330652.8,289133.0
8099,AnnualSalary,Outlier capped (winsor),335478.4,289133.0
8112,AnnualSalary,Outlier capped (winsor),289550.4,289133.0
8127,AnnualSalary,Outlier capped (winsor),289488.0,289133.0
8146,AnnualSalary,Outlier capped (winsor),331713.6,289133.0
8166,AnnualSalary,Outlier capped (winsor),338120.0,289133.0
8175,AnnualSalary,Outlier capped (winsor),333321.6,289133.0
8204,AnnualSalary,Outlier capped (winsor),333731.2,289133.0
8226,AnnualSalary,Outlier capped (winsor),336976.0,289133.0
8257,AnnualSalary,Outlier capped (winsor),330736.0,289133.0
8278,AnnualSalary,Outlier capped (winsor),331110.4,289133.0
8321,AnnualSalary,Outlier capped (winsor),337142.4,289133.0
8362,AnnualSalary,Outlier capped (winsor),333044.8,289133.0
8370,AnnualSalary,Outlier capped (winsor),337662.4,289133.0
8374,AnnualSalary,Outlier capped (winsor),336528.4,289133.0
8376,AnnualSalary,Outlier capped (winsor),336102.4,289133.0
8378,AnnualSalary,Outlier capped (winsor),334480.0,289133.0
8392,AnnualSalary,Outlier capped (winsor),289716.8,289133.0
8428,AnnualSalary,Outlier capped (winsor),338140.8,289133.0
8486,AnnualSalary,Outlier capped (winsor),333294.4,289133.0
8487,AnnualSalary,Outlier capped (winsor),332880.0,289133.0
8494,AnnualSalary,Outlier capped (winsor),336285.6,289133.0
8526,AnnualSalary,Outlier capped (winsor),331526.4,289133.0
8585,AnnualSalary,Outlier capped (winsor),331172.8,289133.0
8587,AnnualSalary,Outlier capped (winsor),336310.4,289133.0
8628,AnnualSalary,Outlier capped (winsor),289321.6,289133.0
8650,AnnualSalary,Outlier capped (winsor),337912.0,289133.0
8691,AnnualSalary,Outlier capped (winsor),339284.8,289133.0
8707,AnnualSalary,Outlier capped (winsor),333564.8,289133.0
8756,AnnualSalary,Outlier capped (winsor),336081.6,289133.0
8766,AnnualSalary,Outlier capped (winsor),339243.2,289133.0
8787,AnnualSalary,Outlier capped (winsor),338286.4,289133.0
8794,AnnualSalary,Outlier capped (winsor),289966.4,289133.0
8811,AnnualSalary,Outlier capped (winsor),330403.2,289133.0
8821,AnnualSalary,Outlier capped (winsor),337246.4,289133.0
8838,AnnualSalary,Outlier capped (winsor),332816.0,289133.0
8841,AnnualSalary,Outlier capped (winsor),336040.0,289133.0
8854,AnnualSalary,Outlier capped (winsor),331776.0,289133.0
8863,AnnualSalary,Outlier capped (winsor),333564.8,289133.0
8864,AnnualSalary,Outlier capped (winsor),335769.6,289133.0
8866,AnnualSalary,Outlier capped (winsor),334313.6,289133.0
8870,AnnualSalary,Outlier capped (winsor),333128.0,289133.0
8893,AnnualSalary,Outlier capped (winsor),335561.6,289133.0
8919,AnnualSalary,Outlier capped (winsor),335478.4,289133.0
8946,AnnualSalary,Outlier capped (winsor),332774.4,289133.0
8955,AnnualSalary,Outlier capped (winsor),337974.4,289133.0
8956,AnnualSalary,Outlier capped (winsor),336081.6,289133.0
8987,AnnualSalary,Outlier capped (winsor),330112.0,289133.0
9023,AnnualSalary,Outlier capped (winsor),332795.2,289133.0
9030,AnnualSalary,Outlier capped (winsor),334542.4,289133.0
9033,AnnualSalary,Outlier capped (winsor),334729.6,289133.0
9036,AnnualSalary,Outlier capped (winsor),334459.2,289133.0
9072,AnnualSalary,Outlier capped (winsor),332441.6,289133.0
9089,AnnualSalary,Outlier capped (winsor),333710.4,289133.0
9092,AnnualSalary,Outlier capped (winsor),330736.0,289133.0
9093,AnnualSalary,Outlier capped (winsor),331443.2,289133.0
9101,AnnualSalary,Outlier capped (winsor),338099.2,289133.0
9114,AnnualSalary,Outlier capped (winsor),334043.2,289133.0
9165,AnnualSalary,Outlier capped (winsor),337995.2,289133.0
9180,AnnualSalary,Outlier capped (winsor),333460.8,289133.0
9187,AnnualSalary,Outlier capped (winsor),336788.8,289133.0
9230,AnnualSalary,Outlier capped (winsor),335062.4,289133.0
9235,AnnualSalary,Outlier capped (winsor),331672.0,289133.0
9237,AnnualSalary,Outlier capped (winsor),338633.2,289133.0
9258,AnnualSalary,Outlier capped (winsor),331547.2,289133.0
9265,AnnualSalary,Outlier capped (winsor),330944.0,289133.0
9273,AnnualSalary,Outlier capped (winsor),334625.6,289133.0
9280,AnnualSalary,Outlier capped (winsor),330944.0,289133.0
9293,AnnualSalary,Outlier capped (winsor),336040.0,289133.0
9296,AnnualSalary,Outlier capped (winsor),339160.0,289133.0
9299,AnnualSalary,Outlier capped (winsor),334667.2,289133.0
9303,AnnualSalary,Outlier capped (winsor),337891.2,289133.0
9306,AnnualSalary,Outlier capped (winsor),336372.8,289133.0
9324,AnnualSalary,Outlier capped (winsor),337121.6,289133.0
9362,AnnualSalary,Outlier capped (winsor),332332.0,289133.0
9368,AnnualSalary,Outlier capped (winsor),333440.0,289133.0
9419,AnnualSalary,Outlier capped (winsor),334854.4,289133.0
9423,AnnualSalary,Outlier capped (winsor),336528.4,289133.0
9428,AnnualSalary,Outlier capped (winsor),335894.4,289133.0
9440,AnnualSalary,Outlier capped (winsor),330049.6,289133.0
9465,AnnualSalary,Outlier capped (winsor),336352.0,289133.0
9474,AnnualSalary,Outlier capped (winsor),338244.8,289133.0
9489,AnnualSalary,Outlier capped (winsor),334667.2,289133.0
9496,AnnualSalary,Outlier capped (winsor),332524.8,289133.0
9505,AnnualSalary,Outlier capped (winsor),331734.4,289133.0
9530,AnnualSalary,Outlier capped (winsor),289550.4,289133.0
9552,AnnualSalary,Outlier capped (winsor),334729.6,289133.0
9560,AnnualSalary,Outlier capped (winsor),332587.2,289133.0
9566,AnnualSalary,Outlier capped (winsor),338806.4,289133.0
9571,AnnualSalary,Outlier capped (winsor),289779.2,289133.0
9645,AnnualSalary,Outlier capped (winsor),338369.6,289133.0
9652,AnnualSalary,Outlier capped (winsor),330652.8,289133.0
9655,AnnualSalary,Outlier capped (winsor),336892.8,289133.0
9662,AnnualSalary,Outlier capped (winsor),289217.6,289133.0
9670,AnnualSalary,Outlier capped (winsor),338390.4,289133.0
9684,AnnualSalary,Outlier capped (winsor),335956.8,289133.0
9694,AnnualSalary,Outlier capped (winsor),335998.4,289133.0
9710,AnnualSalary,Outlier capped (winsor),333315.2,289133.0
9740,AnnualSalary,Outlier capped (winsor),337059.2,289133.0
9753,AnnualSalary,Outlier capped (winsor),331235.2,289133.0
9760,AnnualSalary,Outlier capped (winsor),337433.6,289133.0
9770,AnnualSalary,Outlier capped (winsor),337392.0,289133.0
9776,AnnualSalary,Outlier capped (winsor),330257.6,289133.0
9803,AnnualSalary,Outlier capped (winsor),330361.6,289133.0
9805,AnnualSalary,Outlier capped (winsor),333356.8,289133.0
9815,AnnualSalary,Outlier capped (winsor),336081.6,289133.0
9883,AnnualSalary,Outlier capped (winsor),339638.4,289133.0
9887,AnnualSalary,Outlier capped (winsor),335208.0,289133.0
9910,AnnualSalary,Outlier capped (winsor),337246.4,289133.0
9926,AnnualSalary,Outlier capped (winsor),334979.2,289133.0
9930,AnnualSalary,Outlier capped (winsor),333356.8,289133.0
9951,AnnualSalary,Outlier capped (winsor),332316.8,289133.0
9991,AnnualSalary,Outlier capped (winsor),338140.8,289133.0
10008,AnnualSalary,Outlier capped (winsor),339076.8,289133.0
10029,AnnualSalary,Outlier capped (winsor),332358.4,289133.0
10037,AnnualSalary,Outlier capped (winsor),331276.8,289133.0
10038,AnnualSalary,Outlier capped (winsor),289966.4,289133.0
10075,AnnualSalary,Outlier capped (winsor),332628.8,289133.0
10087,AnnualSalary,Outlier capped (winsor),337745.6,289133.0
10094,AnnualSalary,Outlier capped (winsor),333544.0,289133.0
5,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
45,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
173,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
194,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
239,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
241,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
254,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
256,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
302,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
305,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
334,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
348,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
351,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
379,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
385,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
391,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
414,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
449,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
456,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
475,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
479,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
482,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
485,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
497,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
500,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
503,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
580,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
604,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
605,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
663,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
664,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
670,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
677,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
690,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
716,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
728,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
740,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
748,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
780,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
790,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
792,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
795,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
819,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
833,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
834,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
856,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
862,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
884,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
892,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
897,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
939,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
946,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
974,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1015,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1021,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1024,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1051,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1056,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1058,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1065,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1076,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1092,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1115,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1116,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1128,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1152,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1160,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1162,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1178,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1186,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1192,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1207,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1227,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1229,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1234,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1259,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1263,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1265,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1275,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1307,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1335,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1336,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1344,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1345,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1347,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1374,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1387,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1399,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1409,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1430,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1485,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1531,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1532,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1547,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1565,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1567,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1580,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1596,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1597,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1616,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1682,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1686,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1714,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1725,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1737,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1741,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1750,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1752,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1766,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1768,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1769,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1798,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1861,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1884,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1897,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1903,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1917,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1918,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1929,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1946,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1954,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1955,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
1976,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2022,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2058,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2081,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2088,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2164,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2167,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2178,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2181,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2236,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2244,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2248,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2257,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2262,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2265,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2294,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2299,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2316,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2344,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2348,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2362,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2396,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2397,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2415,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2432,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2435,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2457,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2485,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2502,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2503,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2519,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2544,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2572,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2591,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2621,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
2664,NumCompaniesPreviouslyWorked,Missing numeric filled,,4.0
